POST_ID,POST_LINK,IMAGES_ID,Text,Text Type,MEDIA_URL,Text OCR,Language of Text,Hate Speech,Profane,Sentiment,Targeted Insult
P:1584067595174834183,,,@ImportedYouthia @TweeterKaRaja @sanjeev197 @AhmedKhabeer_ Abe Sun ye unn dono ke Love ka matter h aur tu apne Pak🇵🇰 me HINDU SIKH Ladkiyon ke sath kya Karta h sabko pata h Tum jahil ho Kayar Hamare DESH me muslim Ladkiyon ki line lagi h HINDU SIKH ladko se Shaadi ke liye peace se agar ham log force karte to 1 bhi muslim Ladki na bachti https://t.co/29zWqs4Ui9,Additional Comment,,,,,,,
P:1584067595174834183,,,@AhmedKhabeer_ Brahmin girl attacked by Naushad died two days ago https://t.co/R9iuC2yMPu,Additional Comment,,,,,,,
P:1584067595174834183,,,@ImportedYouthia @sanjeev197 @AhmedKhabeer_ But many people are targeting him by calling him hindu.,Additional Comment,,,,,,,
P:1584067595174834183,,,@FarahnaNaqvi @AhmedKhabeer_ Sad incident but people like you will do politics over This,Additional Comment,,,,,,,
P:1584067595174834183,,,"@AhmedKhabeer_ The police will deal with the culprit,plz don't give a relegious bend to this",Additional Comment,,,,,,,
P:1584067595174834183,,,@AhmedKhabeer_ https://t.co/L6I8DJCNHi,Additional Comment,,,,,,,
P:1584067593383837696,,,"RT @AskAnshul: ISRO successfully placed 36 OneWeb satellites into orbit in its first commercial mission.

OneWeb is building a space-based…",Caption,,,,,,,
P:1584067575767793664,,,@SureshS21753809 @AskAnshul And we know why certain bhakts and their masters are called feku. Actions NOT words. Budget cuts are actions. Words from your masters don't mean shit,Caption,,,,,,,
P:1584067575767793664,,,@SureshS21753809 @AskAnshul Praise the scientists and people working at ISRO who have done a remarkable job inspite of budget cuts by your masters,Additional Comment,,,,,,,
P:1584067575767793664,,,@AskAnshul Anshul Bhai yeh Pakistan ka nahi hay hamara desh ka hay https://t.co/lwAtg9ZAk8,Additional Comment,,,,,,,
P:1584067575767793664,,,@NullPointerNone @AskAnshul 365 days there is elections in india,Additional Comment,,,,,,,
P:1584067575767793664,,,@SureshS21753809 @AskAnshul And we know why certain bhakts and their masters are called feku. Actions NOT words. Budget cuts are actions. Words from your masters don't mean shit,Additional Comment,,,,,,,
P:1584067575767793664,,,@AskAnshul It's a dream venture of Congress govt which is paying now,Additional Comment,,,,,,,
P:1584067575767793664,,,"@AskAnshul ISRO has forever been our pride!
Kudos to @isro !",Additional Comment,,,,,,,
P:1584067575767793664,,,@Phoenix11618103 @AskAnshul https://t.co/bXgxPiGi6y,Additional Comment,,,,,,,
P:1584067575767793664,,,@AskAnshul Don’t worry. Modi will hand over that inspiring legacy also to a private company one day.,Additional Comment,,,,,,,
P:1584067575767793664,,,"@SureshS21753809 @AskAnshul Considering that Modi ji has been slashing the ISRO budget since 2020, I am not sure how he is being praised",Additional Comment,,,,,,,
P:1584067575767793664,,,@NullPointerNone @AskAnshul What’s wrong with Nationalism?,Additional Comment,,,,,,,
P:1584067563977572352,,,"@AskAnshul Hey @rakhitripathi look Muslims are being harassed.
#islamophobia",Caption,,,,,,,
P:1584067563977572352,,,@AskAnshul My god West Bengal is heading towards a very wrong direction,Additional Comment,,,,,,,
